Id,Name,Description,Grade,Add,Zipcode,Region,Town,Tel,Fax,Gov,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,TaiwanHost,IndustryEmail,TotalNumberofPeople,AccessibilityRooms,PublicToilets,LiftingEquipment,ParkingSpace
C4_A15010000H_002102,福有民宿,葉媽媽是負責房間打掃的女主人，對於房間的衛生整潔很重視，所以我們民宿的客房可是很乾淨漂亮的唷！我們民宿有三種房間類型，分別是雙人房、四人房及八人房，位於馬公市區中心，所以並沒有依山傍海的景致，但卻有地利的優勢唷，可以隨意的逛街並品嚐澎湖的道地小吃美食，另外市區的景點可是非常有名的，有菊島之星、漁人碼頭、夏日風情、海洋之母、中央老街、媽祖宮、四眼井、中正路鬧區，順城門、觀音亭（彩虹橋）、澎湖開拓館、海洋資源館等，都是不可錯過的好去處。,,澎湖縣馬公市光復里中華路36號,880,澎湖縣,馬公市,886-6-9279538,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/34183.jpg?v=20250702,二人房,https://taiwan.taiwanstay.net.tw/twpic/21957.jpg?v=20250702,二人房房間擺設,https://taiwan.taiwanstay.net.tw/twpic/34431.jpg?v=20250702,四人房,119.569562,23.568864,4,,,"無線網路,國民旅遊卡,自助洗衣(收費),,,,接送服務,,",車位:小客車0輛、機車0輛、大客車0輛,5,2800,6600,0,jokas0126@gmail.com,32,0,,,0
C4_A15010000H_002104,東平旅社,位於臺中市的旅館,,臺中市東勢區豐勢路480號,423,臺中市,東勢區,886-4-25871285,,A15010000H,,,,,,,,120.828621,24.256952,3,,,,車位:小客車0輛、機車0輛、大客車0輛,14,350,350,0,,28,0,,,0
C4_A15010000H_002106,虎井海島休閒民宿,位於澎湖縣的民宿,,澎湖縣馬公市虎井里75之9號,880,澎湖縣,馬公市,886-6-9291006,,A15010000H,,,,,,,,119.518061,23.486493,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,1400,2000,0,machinewil@gmail.com,12,0,,,0
C4_A15010000H_002110,喜來登汽車旅館,坐落於佳里地區交通要道上的喜來登汽車旅館，是佳里、麻豆地區一帶汽車旅館的先驅。我們的地理位置優越、鄰近外環道、高速公路等主要幹道，距離佳里市中心僅需5分鐘，交通相當便利。我們長期在地用心經營，跟隨著時代變遷、環境改變、顧客喜好的改變，不斷的改進各項設備及服務品質，提升休息及住房的最佳服務，唯一不變的是以顧客需求為依歸的心意。走進喜來登，映入眼簾的是巴洛克式的建築設計風格，始終以溫暖的笑容迎接每位到訪旅客的我們，期待每位旅客在此身.心.靈.可以駐足、停留、放鬆、放慢腳步，充分休息後再出發。當您愉快地完成這次的旅程後，我們期待您下一次的光臨。,,臺南市佳里區民安里同安寮1-20號,722,臺南市,佳里區,886-6-7232700,886-6-7233917,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/7805.jpg?v=20250702,外觀全景,https://taiwan.taiwanstay.net.tw/twpic/42674.jpg?v=20250702,大廳或櫃檯,https://taiwan.taiwanstay.net.tw/twpic/609.jpg?v=20250702,VIP,120.189502,23.165543,3,,,"餐廳,有線網路,無線網路,國民旅遊卡,停車場,自助洗衣(免費),上網電腦(免費),,,,商務旅遊中心,自行車租借,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,17,2000,3500,0,sher.aton@yahoo.com.tw,34,0,,,0
C4_A15010000H_002113,田園河畔,田園河畔位於宜蘭縣冬山河畔旁， 放眼望去屋外四周綠油油的稻田， 寛敞的視野，讓人心曠神怡。 這裡沒有都市中的吵雜，只有清新的大自然空氣， 充滿了泥土及綠色植物的香氣，夜裡有昆蟲們熱鬧的交響樂， 伴著您欣賞滿天皎潔星空閃爍。 回到房內舒適溫馨的床舖正等著您來休憩。 回到房內，寬廣的空間，溫馨舒適的房間， 在您玩樂一整天後，給予您最佳的休憩場所， 適放全部的疲勞，迎接明日的旅程。,,宜蘭縣冬山鄉武淵村東五路66號,269,宜蘭縣,冬山鄉,886-3-9505338,,A15010000H,https://qian.ilanbnb.tw/,https://taiwan.taiwanstay.net.tw/twpic/171230.jpg?v=20250702,民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/171235.jpg?v=20250702,民宿雙人房,https://taiwan.taiwanstay.net.tw/twpic/171238.jpg?v=20250702,四人房,121.803170,24.664962,4,,,"自行車租借,行動支付,寵物友善旅宿,,,自行車友善旅宿",車位:小客車4輛、機車10輛、大客車0輛,5,3900,5500,0,pzn17pzn16@gmail.com,19,0,0,0,14
C4_A15010000H_002117,天籟山水北濱樂活館民宿,位於花蓮縣的民宿,,花蓮縣花蓮市自強街11號,970,花蓮縣,花蓮市,886-989-663100,,A15010000H,,,,,,,,121.615987,23.976393,4,,,,車位:小客車0輛、機車0輛、大客車0輛,4,3000,4600,0,,10,0,,,0
C4_A15010000H_002118,梅花客棧,位於宜蘭縣的民宿,,宜蘭縣冬山鄉梅湖路59號,269,宜蘭縣,冬山鄉,886-3-9513610,,A15010000H,,,,,,,,121.733223,24.649867,4,,,,車位:小客車0輛、機車0輛、大客車0輛,4,2000,3800,0,sheaudai1210@yahoo.com.tw,16,0,,,0
C4_A15010000H_002119,香格里拉旅館,位於桃園市的旅館,,桃園市楊梅區元化街1、2號1-2樓,326,桃園市,楊梅區,886-3-4814462,886-3-4316620,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/181789.jpg?v=20250702,景觀,https://taiwan.taiwanstay.net.tw/twpic/181787.jpg?v=20250702,景觀,https://taiwan.taiwanstay.net.tw/twpic/181790.jpg?v=20250702,景觀,121.167901,24.909749,3,,,,車位:小客車0輛、機車0輛、大客車0輛,43,1300,2500,0,way06.way@msa.hinet.net,90,0,,,0
C4_A15010000H_002120,夫人民宿,近80年的石屋，92年10月15日這一天，我買了一把20元的鐮刀，在屋前的階梯割了一些草，範圍不過一個籮筐大，我看不到房子的真面目，雜草叢生，樹木長的又高又多，甚至好幾棵樹木長在房子的前門，過些天，我覺得自己根本就不可能完成這浩大的工程，我打電話回家，把實情告訴爸爸媽媽，希望他們來到馬祖幫我整理老屋！整修的過程辛苦極了，很多很多人問我，為什麼不請工人，因為，我做的事情很難讓人懂，爸媽也不太懂，為什麼我老說夫人村有多美，他們看見我自言自語的陶醉在自己的想像裡，但是他們會做到最好，一路和我配合支持我，我認為這是一種愛的表達。這一路走下來的心情和堅持，就像村口走到老屋一樣，有階梯有彎曲，有芒草有花朵，現在老屋有了光，有了溫暖，要感謝的人很多很多。面對荒草連天又無人煙的老屋，我沒有害怕，只有一份執著！老屋的美真叫人難以相信，內部的木結構，竟然沒有用任何釘子，以地理環境來評估，老屋也是最佔優勢，面對著南竿的福澳碼頭，可以看見往來各島的小白船，到了晚上又能看見最美的夜景，月中時又能與月兒相遇，最美最棒的是不論是坐在露天處或室內都能聽見浪濤聲！多彩花朵輪番表演一曲~四季歌謠，蝴蝶群飛舞美姿~鳥兒自在樂悠遊，春天的浪漫~夏天的熱情~秋天的美感~冬天的冷靜，真是美到心坎裡去了！打造一把幸福的鑰匙給您，悄悄開啟感動的門扉，住傳統石屋、擁抱海洋、晨起賞日出、日中聽浪濤、夜色越迷人滿滿寧靜氛圍有的是，民宿石屋正對寬闊的山海景，海邊近在眼前，走下階梯就能到達！在夫人民宿吃、住、行都是很方便的唷！自然的風景優美環境，讓你找回真正寧靜的個人空間！,,連江縣南竿鄉四維村40之1號,209,連江縣,南竿鄉,886-836-25138,,A15010000H,http://www.furen.com.tw/,https://taiwan.taiwanstay.net.tw/twpic/5369.jpg?v=20250702,庭院,https://taiwan.taiwanstay.net.tw/twpic/9087.JPG?v=20250702,民宿大廳,https://taiwan.taiwanstay.net.tw/twpic/39541.JPG?v=20250702,民宿外觀,119.931221,26.154051,4,,其他4000;,"餐廳,有線網路,停車場,,,,體驗活動,,",車位:小客車0輛、機車0輛、大客車0輛,2,4800,4800,0,avila@furen.com.tw,16,0,,,0
C4_A15010000H_002122,龍興商務旅店,位於花蓮縣的旅館,,花蓮縣花蓮市民族里9鄰福建街513號,970,花蓮縣,花蓮市,886-3-8343943,886-3-8314134,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/2047.jpg?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/14319.jpg?v=20250702,房間2,https://taiwan.taiwanstay.net.tw/twpic/14327.jpg?v=20250702,大廳或櫃檯,121.611041,23.975827,3,,,,車位:小客車0輛、機車0輛、大客車0輛,20,1620,1620,0,,40,0,,,0
C4_A15010000H_002125,幸福約定民宿,位於花蓮市中心的民宿、近特立屋、遠東百貨、愛買、7-11、全家、花蓮文創園區、家樂福等。用餐徒步購物超方便。,,花蓮縣花蓮市國風里18鄰林森路217巷14號,970,花蓮縣,花蓮市,886-972-228468,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/161517.jpg?v=20250702,民宿外觀,,,,,121.600827,23.978763,4,,,"無線網路,國民旅遊卡,,,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,3,1800,1800,0,yeng06pong@gmail.com,6,0,,,0
C4_A15010000H_002127,馬吉民宿,位於連江縣的民宿,,連江縣南竿鄉介壽村3鄰47-3號,209,連江縣,南竿鄉,886-836-25286,886-836-25698,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/259193.jpg?v=20250702,民宿外觀,,,,,119.952295,26.158676,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,4,2000,3100,0,machi25286@gmail.com,12,0,,,0
C4_A15010000H_002128,春沐七星潭海景旅店民宿,位於花蓮縣的民宿,,花蓮縣新城鄉大漢村七星街69號,971,花蓮縣,新城鄉,886-935-995522,886-3-8239998,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/239405.jpg?v=20250702,春沐七星潭海岸民宿旅店,,,,,121.630885,24.026675,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,14000,14000,0,,10,0,0,0,0
C4_A15010000H_002129,那山吶海民宿,位於花蓮縣的民宿,,花蓮縣新城鄉大漢村七星街93號,971,花蓮縣,新城鄉,886-912-151178,,A15010000H,http://www.nsnhhsw.com/,,,,,,,121.627421,24.025043,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,6800,18000,0,nsnhbnb@gmail.com,24,0,0,0,0
C4_A15010000H_002131,花縣．幸福．16號民宿,位於花蓮縣的民宿,,花蓮縣新城鄉康樂村1鄰精舍街85巷16號,971,花蓮縣,新城鄉,886-3-8263013,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/87697.jpg?v=20250702,民宿空拍,,,,,121.599984,24.048384,4,,,"餐廳,iTaiwan,停車場,,,接送服務,自行車租借,",車位:小客車0輛、機車0輛、大客車0輛,2,3200,3200,0,,4,0,,,0
C4_A15010000H_002132,力麗哲園-日潭館,心靈與美景的融合哲學在精品旅館蔚為風潮的今天，於2014年夏季全新登場的「力麗哲園-日潭館」，小巧、精緻的風格，不僅符合趨勢潮流，巧妙的建築設計，讓40間房的規模，有多達25間是湖景客房，並創新規劃半露天式的迎賓大廳，結合咖啡雅座，讓旅客還未入住前就能感受到濃濃的休閒風。大自然親近的渡假城【帶您貼近天然原始的原木韻味，擁有寧靜的時光 】從半開放式的Check In空間往館內延伸，處處可見設計者的用心。貼近天然原始風貌的元素架構，充分運用與大自然親近的原木韻味，創造出一種溫馨如家的感覺；值得一提的，力麗哲園以「渡假城」的概念在日月潭拓點。本館經星級旅館評鑑為「三星級」旅館,,南投縣魚池鄉日月村水秀街7號,555,南投縣,魚池鄉,886-49-2850022,886-49-2850188,A15010000H,https://sunmoonlake-sun.lealeahotel.com/,https://taiwan.taiwanstay.net.tw/twpic/27331.jpg?v=20250702,日潭館外觀,https://taiwan.taiwanstay.net.tw/twpic/45322.jpg?v=20250702,日潭館,https://taiwan.taiwanstay.net.tw/twpic/51956.jpg?v=20250702,日潭館房型,120.931128,23.848801,3,,套房(無障礙客房)0;,"無線網路,國民旅遊卡,停車場,無障礙客房,,,,接送服務,行動支付,體驗活動,AED,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,40,12100,12100,0,service_sun@lealeahotel.com,130,0,,,0
C4_A15010000H_002133,月兒田,位於宜蘭縣的民宿,,宜蘭縣礁溪鄉玉光村瑪僯路35-22號,262,宜蘭縣,礁溪鄉,886-978-777398,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/98364.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/98376.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/98375.jpg?v=20250702,,121.769889,24.792548,4,,,自行車友善旅宿,車位:小客車2輛、機車0輛、大客車0輛,4,2800,4200,0,like1009jay@gmail.com,16,0,0,0,2
C4_A15010000H_002134,赫絲珀HSR高鐵行旅,=台中住宿 赫絲珀高鐵行旅 HSR Hotel=這裡讓你體驗舒適的旅店住宿服務，不單是商務旅行的首選、經濟旅行的首選，更是輕便旅行的選擇，您只需花上5分鐘車程即可抵達台中高鐵站！從這邊可以開啟您的全台之旅。你要去哪裡？哪裡都能去！微旅行的時代正要來臨，歡迎您一同共享美麗的台中。就讓你我一同在旅行的路上細細品嘗每個不同故事的角落吧！* LINE@訂房: hsrhotel* 訂房專線 ： +886 4 2336-5771 * Email: hsrhotel@gmail.com,,臺中市烏日區新興路255號,414,臺中市,烏日區,886-4-23365771,886-4-23362482,A15010000H,https://www.hesperhotel.com.tw/,,,,,https://taiwan.taiwanstay.net.tw/twpic/67664.jpg?v=20250702,Hesper Hotel Lobby,120.623251,24.104165,3,,雙人房(無障礙客房)5680;,"無線網路,停車場,無障礙客房,自助洗衣(收費),上網電腦(免費),,,,洗衣服務,郵電服務,商務旅遊中心,,,自行車友善旅宿",車位:小客車21輛、機車0輛、大客車0輛,74,9880,18880,0,hesperuser@gmail.com,160,0,,,21
C4_A15010000H_002137,小北家,位於臺南市的民宿,,臺南市中西區和平街57號,700,臺南市,中西區,886-905-229225,,A15010000H,https://www.facebook.com/xbhome57,,,,,,,120.197704,22.996377,4,,,,車位:小客車0輛、機車0輛、大客車0輛,2,2800,4000,0,xbhome57@gmail.com,6,0,0,0,0
C4_A15010000H_002141,楓樺民宿,位於花蓮縣的民宿,,花蓮縣花蓮市主力里中福路205號,970,花蓮縣,花蓮市,886-3-8326605,,A15010000H,,,,,,,,121.600580,23.974030,4,,,,車位:小客車0輛、機車0輛、大客車0輛,4,5400,7200,0,f0927618248@yahoo.com.tw,20,0,,,0
C4_A15010000H_002142,華閣溫泉飯店,礁溪溫泉素有美人湯之稱，溫泉招牌林立，溫泉旅店一家連著一家，在這片熱鬧的溫泉市集中，華閣溫泉飯店位於礁溪公園對面，顯得格外的安靜。以紫紅色為基調的logo，有如清新高雅的蝴蝶蘭，讓華閣溫泉飯店的氣息和周邊的溫泉旅店立刻所區隔。「感覺相當不錯」這是前來華閣溫泉飯店，住客口中最常聽到的一句話，40餘間的客房充分表現出最佳的空間與舒適性，建築外觀與內裝融合了現代與古典主義，嘗試獨具匠心的素材，無論配色、裝置... 都讓人處處是溫馨，樣樣皆用心的感受。在華閣，没有大批旅客的喧鬧與吵雜聲，這裡有的只是單純、寧靜、悠閒的住房感受，與接待人員最貼心、親切、自然的服務，這也是我門最引以為傲的飯店客房哲學。,,宜蘭縣礁溪鄉公園路25號,262,宜蘭縣,礁溪鄉,886-3-9882016,886-3-9880181,A15010000H,http://www.hot-spring.com.tw,https://taiwan.taiwanstay.net.tw/twpic/3353.jpg?v=20250702,房間1,https://taiwan.taiwanstay.net.tw/twpic/17610.jpg?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/44096.jpg?v=20250702,大廳或櫃檯,121.775911,24.830232,3,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,42,4620,7260,0,service@hot-spring.com.tw,134,0,,,0
C4_A15010000H_002146,紅島民宿,位於澎湖縣的民宿,,澎湖縣馬公市安宅里宅腳嶼173號,880,澎湖縣,馬公市,886-939-306038,886-6-9211134,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/279725.jpg?v=20250702,民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/279724.jpg?v=20250702,民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/279723.jpg?v=20250702,民宿外觀,119.603855,23.579179,4,,,,車位:小客車0輛、機車0輛、大客車0輛,3,3000,8000,0,x069211455@gmail.com,18,0,,,0
C4_A15010000H_002150,繪日之丘,天成飯店集團新品牌「天成文旅」，以注重在地文化特色，客製化打造專業飯店為核心。「天成文旅-繪日之丘」為天成文旅全新開展的第一家設計精品旅館品牌，位於嘉義大雅路，呈現白色幾何堆疊的外觀，宛如美術館般的優雅外型，闡述出簡約的設計風格，客房則融入些許活潑的色調，亮眼吸睛。並且結合阿里山的意象:日出、山嵐、檜木…等自然素材，透過設計師手法的轉換，巧妙的出現於公共空間與客房之中，與旅客對話產生驚喜共鳴。飯店主要鎖定親子市場，因此也會打造具有童趣記憶的裝置藝術，期待給予消費者一個會心一笑的旅遊體驗。,,嘉義市東區長竹里大雅路一段888號,600,嘉義市,東區,886-5-2759899,886-5-2758799,A15010000H,http://www.sundialogue-hotel.com.tw/,https://taiwan.taiwanstay.net.tw/twpic/268214.jpg?v=20250702,天成文旅-繪日之丘,https://taiwan.taiwanstay.net.tw/twpic/268216.jpg?v=20250702,天成文旅-繪日之丘,https://taiwan.taiwanstay.net.tw/twpic/268212.jpg?v=20250702,天成文旅-繪日之丘,120.484570,23.480527,3,,雙人房(無障礙客房)7200;,"餐廳,無線網路,國民旅遊卡,停車場,無障礙客房,自助洗衣(免費),上網電腦(免費),,,,兒童遊樂設施,洗衣服務,郵電服務,貴重物品保管專櫃,室內遊樂設施,行動支付,哺乳室,AED,外幣兌換,寵物友善旅宿,,",車位:小客車27輛、機車15輛、大客車0輛,71,6200,26000,0,keven.chen@sundialogue-hotel.com.tw,209,0,,,42
C4_A15010000H_002152,梅山口民宿,位於高雄市的民宿,,高雄市桃源區梅山里3鄰梅山巷71號,848,高雄市,桃源區,886-7-6866117,886-7-6866009,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/261073.jpg?v=20250702,外觀,,,,,120.826094,23.264288,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,2800,3000,0,,14,0,,,0
C4_A15010000H_002154,函縷情民宿,位於宜蘭縣的民宿,,宜蘭縣冬山鄉群英村富英二路118巷1號,269,宜蘭縣,冬山鄉,886-960-532040,886-3-9603776,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/174735.jpg?v=20250702,十分鐘騎單車可輕鬆抵達美景，舒暢的冬山河,https://taiwan.taiwanstay.net.tw/twpic/175755.jpeg?v=20250702,可搭配一日遊到農場，在三星鄉車程三十分鐘，半山腰，可採有機菜與有機竹筍，品嚐有機茶,,,121.782039,24.662465,4,,,自行車友善旅宿,車位:小客車4輛、機車0輛、大客車0輛,2,6400,6400,0,fanseng2000@yahoo.com.tw,8,0,,,4
